#Tensor product hilbert space dimension: 4; Number of simulations: 5;
#Pure Separable(Received) DMs were read from: /Users/jojito/Desktop/TFG/Code/Newcode/input_data/T1/pure_states/separable.txt; Pure Entangled (generated) DMs were read from: /Users/jojito/Desktop/TFG/Code/Newcode/input_data/T4/pure_states/negativity_(0.2, 0.3).txt;
#Architecture of the MLP: [16, 8, 1]; Number of epochs: 100; Fraction of DMs used for training: 0.8;
#Activation function in the hidden layers: relu; Activation function in the output layer: sigmoid; Loss function: binary_crossentropy;
#Optimizer: rmsprop; Batch size: 40; Test tolerance: 0.5;
#Sucess rate averaged over every simulation and over every sample in the test set: 98.86%
#Sample standard deviation for averaged success rate: 0.07921552878066256%
#Epoch	Loss		Loss sample STD		Val. Loss		V.L. sample STD
1	0.680333	0.000674	0.664063	0.001022
2	0.639581	0.001575	0.615710	0.002002
3	0.589469	0.002119	0.571058	0.002222
4	0.550358	0.001890	0.538214	0.002135
5	0.522536	0.002877	0.514675	0.003534
6	0.498022	0.004273	0.490012	0.005187
7	0.471780	0.006340	0.461996	0.007199
8	0.442848	0.008981	0.432527	0.010057
9	0.412434	0.011905	0.401709	0.013161
10	0.381293	0.014908	0.369699	0.015106
11	0.348709	0.017517	0.338637	0.017354
12	0.317536	0.019545	0.305305	0.019391
13	0.286816	0.020852	0.277752	0.018747
14	0.258287	0.021125	0.248448	0.019791
15	0.231876	0.020675	0.224042	0.018198
16	0.208489	0.020226	0.200977	0.018478
17	0.188204	0.019586	0.183537	0.017798
18	0.170826	0.019038	0.169641	0.017852
19	0.156576	0.018373	0.154529	0.016901
20	0.144763	0.017906	0.143726	0.015983
21	0.134837	0.017225	0.136579	0.014988
22	0.126027	0.016770	0.126311	0.015103
23	0.118562	0.016101	0.120458	0.014387
24	0.111985	0.015455	0.112094	0.013163
25	0.105854	0.014636	0.109742	0.013991
26	0.100444	0.014086	0.100885	0.012472
27	0.095824	0.013407	0.098207	0.011684
28	0.091383	0.012718	0.093628	0.010842
29	0.087539	0.012138	0.090137	0.010693
30	0.084092	0.011513	0.087433	0.010191
31	0.081030	0.011067	0.083769	0.009280
32	0.077471	0.010551	0.081220	0.009474
33	0.074838	0.010014	0.077256	0.009535
34	0.072446	0.009728	0.076961	0.008512
35	0.069974	0.009468	0.075354	0.007972
36	0.067765	0.009109	0.073747	0.008100
37	0.065904	0.008958	0.071119	0.008668
38	0.064074	0.008666	0.068419	0.007355
39	0.062262	0.008266	0.066205	0.008565
40	0.060703	0.008141	0.066816	0.007577
41	0.059179	0.007937	0.064411	0.006820
42	0.057457	0.007719	0.064475	0.007417
43	0.055898	0.007657	0.061513	0.006012
44	0.054822	0.007296	0.060476	0.007050
45	0.053404	0.007266	0.058901	0.005610
46	0.052156	0.007050	0.057490	0.005246
47	0.050854	0.006959	0.055921	0.005026
48	0.049564	0.006793	0.054582	0.005144
49	0.049007	0.006782	0.056313	0.006338
50	0.047875	0.006581	0.053766	0.005078
51	0.046598	0.006626	0.053521	0.005524
52	0.045717	0.006447	0.052249	0.004107
53	0.044685	0.006272	0.051069	0.005404
54	0.044076	0.006276	0.048829	0.005158
55	0.043282	0.006253	0.048685	0.005538
56	0.042442	0.006158	0.050143	0.005897
57	0.041743	0.006116	0.048677	0.004823
58	0.040703	0.006037	0.046812	0.005151
59	0.040153	0.006085	0.047282	0.004796
60	0.039397	0.005881	0.044678	0.005137
61	0.038574	0.005808	0.045406	0.004195
62	0.038016	0.005799	0.044507	0.005767
63	0.037451	0.005893	0.044527	0.005109
64	0.036809	0.005872	0.045325	0.004968
65	0.036135	0.005817	0.042748	0.004710
66	0.035455	0.005665	0.042462	0.005116
67	0.034890	0.005641	0.041917	0.005117
68	0.034350	0.005641	0.042665	0.004018
69	0.033618	0.005619	0.041214	0.005114
70	0.033158	0.005623	0.039569	0.004511
71	0.032784	0.005689	0.040114	0.004757
72	0.032566	0.005608	0.040502	0.004364
73	0.032076	0.005626	0.041880	0.004955
74	0.031166	0.005529	0.039601	0.005067
75	0.031039	0.005542	0.038198	0.004426
76	0.030774	0.005547	0.039210	0.005245
77	0.030075	0.005459	0.039508	0.004869
78	0.029715	0.005402	0.036471	0.004802
79	0.029247	0.005396	0.037620	0.004944
80	0.028813	0.005318	0.035827	0.004807
81	0.028896	0.005476	0.035041	0.004996
82	0.028365	0.005284	0.036289	0.005181
83	0.027826	0.005323	0.037640	0.004643
84	0.027380	0.005273	0.035563	0.005284
85	0.027134	0.005255	0.035420	0.004259
86	0.026766	0.005137	0.038355	0.005932
87	0.026557	0.005205	0.036742	0.004128
88	0.026009	0.005065	0.034708	0.004369
89	0.025763	0.005169	0.036502	0.005180
90	0.025611	0.005053	0.034931	0.004915
91	0.025375	0.005084	0.034496	0.004069
92	0.025015	0.004984	0.034597	0.004960
93	0.024512	0.004926	0.033435	0.004508
94	0.024537	0.004888	0.034544	0.004708
95	0.024119	0.004863	0.034261	0.004236
96	0.023854	0.004899	0.033454	0.003982
97	0.023577	0.004907	0.032125	0.004864
98	0.023428	0.004859	0.031045	0.004518
99	0.023257	0.004788	0.031902	0.005080
100	0.022885	0.004815	0.032886	0.005169
